time,x,y
3.71,52.31101200001304,15.263160000001584
3.72,52.59225400001316,15.345220000001625
3.73,52.87425000001329,15.427500000001666
3.74,53.15700000001342,15.510000000001709
3.75,53.44050400001355,15.592720000001751
3.7600000000000002,53.724762000013676,15.675660000001795
3.77,54.009774000013806,15.758820000001839
3.7800000000000002,54.295540000013936,15.842200000001883
3.79,54.58206000001407,15.925800000001928
3.8000000000000003,54.8693340000142,16.009620000001973
3.81,55.15736200001433,16.093660000002018
3.8200000000000003,55.44614400001446,16.17792000000206
3.83,55.7356800000146,16.262400000002103
3.84,56.02597000001473,16.347100000002143
3.85,56.317014000014865,16.432020000002183
3.86,56.608812000015,16.51716000000222
3.87,56.901364000015136,16.602520000002258
3.88,57.19467000001527,16.688100000002294
3.89,57.48873000001541,16.773900000002328
3.9,57.783544000015546,16.85992000000236
3.91,58.079112000015684,16.946160000002394
3.92,58.37543400001582,17.032620000002424
3.93,58.67251000001596,17.119300000002454
3.94,58.9703400000161,17.206200000002482
3.95,59.26892400001624,17.29332000000251
3.96,59.56826200001638,17.380660000002536
3.97,59.868354000016524,17.46822000000256
3.98,60.169200000016666,17.556000000002584
3.99,60.47080000001681,17.644000000002606
4,60.77315400001695,17.732220000002627
4.01,61.076262000017095,17.820660000002647
4.0200000000000005,61.38012400001724,17.909320000002666
4.03,61.684740000017385,17.998200000002683
4.04,61.99011000001753,18.0873000000027
4.05,62.29623400001768,18.176620000002714
4.0600000000000005,62.60311200001782,18.266160000002728
4.07,62.91074400001797,18.35592000000274
4.08,63.21913000001812,18.44590000000275
4.09,63.52827000001827,18.53610000000276
4.1,63.838164000018416,18.62652000000277
4.11,64.14881200001857,18.717160000002778
4.12,64.46021400001871,18.808020000002784
4.13,64.77237000001885,18.89910000000279
4.14,65.085280000019,18.990400000002793
4.15,65.39894400001914,19.081920000002796
4.16,65.71336200001929,19.173660000002798
4.17,66.02853400001943,19.265620000002798
4.18,66.34446000001958,19.357800000002797
4.19,66.66114000001973,19.450200000002795
4.2,66.97857400001988,19.54282000000279
4.21,67.29676200002002,19.635660000002787
4.22,67.61570400002017,19.72872000000278
4.23,67.93540000002032,19.822000000002774
4.24,68.25585000002047,19.915500000002766
4.25,68.57705400002062,20.009220000002756
4.26,68.89901200002078,20.103160000002745
4.2700000000000005,69.22172400002093,20.197320000002733
4.28,69.54519000002108,20.29170000000272
4.29,69.86941000002123,20.386300000002706
4.3,70.19438400002139,20.48112000000269
4.3100000000000005,70.52011200002154,20.576160000002673
4.32,70.8465940000217,20.671420000002655
4.33,71.17383000002185,20.766900000002636
4.34,71.50182000002201,20.862600000002615
4.3500000000000005,71.83056400002216,20.958520000002594
4.36,72.16006200002232,21.05466000000257
4.37,72.49031400002248,21.151020000002546
4.38,72.82132000002264,21.24760000000252
